PubName,Longitude,Latitude
"The Wheelrights",-0.0809611,51.7093346
"Swan PH",-2.655333,53.0072119
"The George and Dragon",0.3519251,51.6532351
"The Joseph Else",-1.14972,52.9529606
"The Square",-1.1479278,52.9530658
"Harvester",-1.1160507,51.7422008
"The Wheatsheaf",-1.7763684,51.5499928
"Steam Railway",-1.7749723,51.5504431
"The Market Side (closed)",-1.1372387,52.9546597
"The White House",0.4649524,51.23726
"Admiral Lord Rodney",-2.1691329,53.8531024
"The Queens",-2.1829061,53.8524949
"Crown Hotel",-2.1801273,53.8550389
"The Walace Hartley",-2.1704767,53.8566589
"The duke of Lancaster",-2.1694629,53.8568946
"Red Lion",-2.1671454,53.8573344
"The commercial",-2.1638892,53.8574657
"The Union exchange",-2.1647288,53.8574736
"The Blue Bell",-1.4344264,54.5837606
"Fouralls",-2.4728692,52.8846704
"The Four Crosses",-2.4732125,52.8473776
"Royal British Legion",-2.1611212,53.8571636
"Morris dancers",-2.1538712,53.8601818
"Langroyd Hall",-2.1691437,53.8663237
"Jovial Hatters",-2.1684973,53.8573771
"The Red Lion",-2.5279976,54.3233593
"The Dragons Head",-3.1047785,51.8551862
"Old Post Office",0.0539598,51.4503207
"The Marquis",-1.3658773,53.4763931
"Cross Church Street Working Mens Club",-1.6019534,53.7510155
"New Inn",1.4639444,52.7032106
"Lion",1.555258,52.6878584
"The Railway",1.1190347,52.5667095
"Happy Union",-3.3895236,52.3311137
"White Hart",0.3393387,51.0620459
"The Greyhound",0.340809,51.0613039
"Weatherspoons",-3.4258741,56.3964429
"Bhurtpore Inn",-2.5833332,53.01916
"Doyles",-7.0648735,52.4880695
"O'Donnell's",-7.0654789,52.488125
"Rising Sun",-0.4240702,51.6516528
"The Railway",-6.2319894,52.9307032
"Black Bull",-1.3536861,54.5088438
"Green Tree",-1.3535842,54.5084856
"The Smiths",-1.3907668,54.5897524
"The Ship",-1.4012489,54.5838027
"Ketton Ox",-1.3549903,54.5105408
"The Blue Pig",-1.7071173,53.8123668
"Wagon & Horses",0.8355471,51.2258648
"Kings Arms",1.5349569,52.7100168
"The Dog Inn",1.5152185,52.7020909
"The Poundffald Inn",-4.0733499,51.6307781
"The Red Lion",-2.5207264,53.0763033
"The Rifleman",-2.5178992,53.0720878
"The Shakespeare",-2.5210482,53.0688357
"The Union",-2.5228909,53.0676431
"The Oddfellows",-2.5293497,53.0675979
"Mooch",-1.193883,52.9382039
"Beddau Rugby Club",-3.3602222,51.5585125
"Cwm & Llantwit Welfare Hall",-3.3539673,51.5566448
"The Royal Oak",-2.4833814,52.2006603
"Ferryman",-6.2405922,53.3459937
"O'Shea's",-6.2542696,53.3508625
"The Shakespeare",-6.2608735,53.3529665
"The Little Man",-2.5571735,53.1371302
"Crown Inn",-2.702617,50.7412788
"Three Horseshoes",-2.6869128,50.7625911
"The Volunteer",-3.279537,50.750999
"Bucca's",-3.9460888,51.6204534
"Malt Cross",-1.1524973,52.9531016
"The Central Bar",-0.2193118,51.5038808
"The Olde Barbridge Inn",-2.5754044,53.106296
"Coach and Horses",-2.4786405,53.1258518
"The Sun Inn",-2.7437692,52.461188
"The Swan",-2.7195875,52.4753574
"The Plough Inn",1.2562581,52.7709125
"The Greens",1.2559014,52.7813877
"March hare",-1.6912392,54.6386442
"Westwood",-4.2007768,55.7571657
"Maxwell rd.",-4.2626495,55.843191
"The Depot",-4.2634787,55.8410862
"The Star Bar",-4.2620416,55.843468
"Admiral Lord Nelson",-2.2148282,53.8366622
"Station Hotel",-2.214957,53.8353612
"Craick int Wall",-2.168342,53.8570263
"Jenning's Coach & Horses",-1.9244839,54.5452378
"Old Well Inn",-1.9242238,54.5415445
"Royal Oak",-1.7996988,54.5806477
"The Beaconsfield",-1.9183746,54.5472001
"The Blue Bell of Barnard Castle",-1.9249931,54.5405109
"The Cricketers Arms",-1.922828,54.5459384
"The Golden Lion",-1.924033,54.5434866
"The Raby Arms Hotel",-1.9234113,54.5426983
"The White Swan",-1.9276443,54.5426441
"Wheatsheaf Inn",-1.8082811,54.5796806
"The Sun Inn",-1.7628549,54.6034959
"Eden Arms",-1.7252569,54.6311447
"The Mansons Arms",-1.6252883,54.6870257
"The Royal Oak",-1.6535661,54.6999158
"The Top House",-1.6474436,54.6654702
"The Wheatsheaf",-1.7129902,54.6350483
"The Fox",1.2629822,52.742394
"West Shore Club",-3.2556772,54.0944085
"Halfway House",-2.6693575,53.5357844
"The Thornhill Arms",-0.7629769,52.437871
"The Binchester",-1.6233294,54.688577
"Tindale Crossing",-1.6873448,54.6386233
"The Brickmakers",-1.1823886,50.9455852
"Strathduie Bar",-4.2426007,55.8583422
"The Oast House",-2.2510252,53.4806878
"Hare and Hounds",-2.1678231,53.8749858
"Foulridge Club",-2.1694217,53.8768042
"New Inn",-2.1681209,53.8766825
"Stone Trough",-2.1564908,53.893094
"Graduate Bar (The Herdwick)",-2.7877132,54.0045839
"Craven Heifer",-2.1511559,53.8987806
"The Charmbury Arms",-2.3815649,51.3806854
"The Bridge",-1.7952036,53.6417366
"Coachman's Tap Bar, Golden Lion Hotel",-1.4337327,54.3391049
"Raffles",-1.5560552,54.4823918
"The Crown",-1.6264738,53.5883947
"The Junction Inn",-1.6109178,53.5998641
"The White Hart",-1.6563319,53.5730276
"The Woodman",-1.6086813,53.600648
"The Old Stables",-0.6518034,50.8551905
"Rising Sun",-0.3007315,50.8802084
"The Castle Inn Hotel",-0.3117863,50.8828535
"King's Head",-0.305294,50.882229
"Prince Bar",-7.938477,53.4236693
"The Bounty",-7.924162,53.4347689
"Coosan Tavern",-7.9374336,53.4314547
"The Bell",0.5992882,51.6646645
"Brewers Inn",-0.189379,51.456675
"Kiloran Bar",-4.2602149,55.8485952
"The Sou'Wester Tavern",-4.2588819,55.8534824
"The Laurieston",-4.2591099,55.8528863
"Eagle Ale House",-0.1631936,51.4551305
"Clem's",-6.6836162,53.6535013
"George & Dragon Inn",-2.5574516,52.5957003
"Monk And Minstrel",-0.7032703,52.3572425
"The Lilacs",-0.6981849,52.3576488
"Holly Tree Inn",-3.4002107,50.6293085
"Polar Bear",-0.3598559,53.7512992
"The Barrels",-2.7103564,52.0542608
"The Kerry",-2.7126271,52.0574945
"Farmer's Arms",-2.4006956,53.5691064
"The Huntsman Inn",-9.0337288,53.281404
"The Black and Amber - closed",-6.3077874,53.3465434
"The Brewer's House",-6.8130804,54.5307912
"The Leaking Well",-2.2267029,52.2957587
"The Reindeer",-2.2299967,52.2820756
"Cross Foxes",-4.2399644,52.9741051
"Vale Cottage Inn",-2.1667216,53.4607267
"Derby arms",-2.1711114,53.8570456
"Wyre Bar",-3.016879,53.927289
"The Globe",-1.7823432,51.5548383
"Great Western",-1.7844754,51.5651482
"Country House Inn",-3.3982104,50.6294607
"The King's Head, Kingscourt",-2.2272401,51.7284028
"The Beacon Hotel",-0.6655284,53.5661641
"The GRebe",-0.7980871,52.0364056
"Duke of Portland",-2.4435035,53.2444488
"The Swettenham Arms",-2.3009263,53.2013832
"White Hart Inn",-2.3052287,50.9262419
"Penny Farthing",-2.1047862,53.4607327
"Beggy's",-6.6823258,53.6512604
"Brady's",-6.683195,53.652254
"Rowley's Pub",-6.6828327,53.651696
"P.Bermingham",-6.6832807,53.6524353
"Plume of Feathers",-0.8631985,51.2330178
"Bull Inn",0.510485,50.8462566
"The Tower",0.5573539,50.8621868
"The Dripping Spring",0.5584751,50.8624323
"The Free Man",-1.1092008,52.9660808
"Leather Bottle",0.3987552,51.3905934
"The Imperial",-2.7164923,52.057453
"The Clarence",0.5559578,50.8674561
"Cross Keys",-3.7963644,53.2687338
"The Jubilee",-3.0466286,53.8824859
"The Rising Sun",-3.5134041,50.3965981
"Green Man",-0.5695502,51.9823901
"Wheatsheaf Inn",-3.3139554,54.6219716
"Bodkins Bar",-8.9992254,53.2743747
"The Duke",0.5569205,50.8705299
"The Chequers",-0.7421573,51.6999661
"LMS Loco Club",-3.0480981,53.8118267
"Pelican Inn",-1.5651347,51.4101037
"Molly's Bar",-9.948467,53.5538004
"Club De Havilland",-0.25069,51.760006
"Black Lane Ends",-2.109572,53.8849079
"The Buck",-2.3429828,53.4305414
"The Old Plough",-2.3423498,53.4303226
"The Porters Lodge",-0.0880051,51.5100046
"Lighthouse Inn",-3.0109027,51.5287989
"The Ravensbury",-0.157896,51.3977067
"Caitin's Pub",-10.0775657,52.0327893
"McEnery's",-8.6256105,52.6590368
"The Westleigh Inn",-4.1816291,51.0371385
"The Sports Bar",-2.3567126,51.3780319
"TRAVELLERS INN",-1.5277003,53.5411047
"Foresters Arms",-1.90379,51.6267692
"The Jolly Miller",-1.5938445,52.289504
"The Apple Tree Inn",-4.1597836,51.6740848
"The Railway Tavern",-4.1595261,51.6737372
"The Eastside Inn (formerly The Lantern Inn)",-9.0118535,53.2859455
"Crawford Arms Hotel",-3.6492956,55.4657088
"Toby Carvery",-0.1654534,51.2386663
"The Gough",-3.7602811,51.7735205
"The Merlin Bar",-9.0035685,53.2760587
"Dereen Inn",-8.7009193,53.4515045
"Frank Mannions Bar",-8.7521063,53.4352464
"Dog in a Doublet",-0.1209713,52.5777345
"The Trappers Inn",-9.0235646,53.2889925
"The Dog & Duck",-7.8880663,53.4487212
"Mill House",-0.1453345,51.3949046
"The Bugatti Inn",-1.9892865,51.971887
"The Windmill Tavern",0.5596599,51.6796092
"Harbour Tavern",-4.7871043,50.2697972
"The Plough Inn",-0.8871391,53.1328379
"Dyffryn Inn",-4.1181363,52.78757
"Cadwgan Hotel",-4.105551,52.7893977
"Henry's Bar",-4.1021526,52.7701203
"Sands Pub",-4.1048026,52.7708652
"The Ship Inn",-4.7875736,50.2701714
"The Fountain Inn",-4.7871178,50.2704979
"The Ship",-4.6352041,50.3351139
"The Caunton",-0.887311,53.1317443
"Old Ferry Inn",-4.6294727,50.3395718
"High Grove",-2.2250871,53.3826183
"The Old Royal George",-1.4979443,54.3228594
"Cheevers Bar",-8.5670095,53.4877227
"The White Swan",-3.345258,51.9226179
"Lambert Arms",-0.955296,51.6774649
"Cherry Tree",-0.9323856,51.6885501
"The Sportsman",-2.0481112,53.4809078
"The Organ",-2.0513084,53.482274
"Old Hunters Tavern",-2.0517804,53.48214
"north ormesby institute",-1.191517,54.549845
"Wenlock Edge Inn ",-2.6354206,52.5626298
"O'Grady's On The Pier",-9.1507304,53.2494809
"Minihane's Bar",-9.3946182,51.5211555
"The Plough",0.2672885,51.9767699
"The Old Mill",-0.650627,52.1537949
"The Angler's Rest",-7.5219969,53.8322431
"Keogh's",-7.5221632,53.8307139
"The Wandle",-0.189127,51.4428738
"Halfway House",-0.1873031,51.4417119
"Smelters Arms",-1.8803793,54.8340311
"Thje Old Chestnut Tree",-2.031971,52.1236644
"The New Inn",-3.8350184,51.0153808
"The London Inn",-3.7023613,51.042234
"Exmoor Forest Inn",-3.7547023,51.1396665
"The Golden Fleece",-1.4284863,53.2362561
"Bull Inn",-2.6692385,50.6909824
"Sheridans Bar",-9.1058192,53.2677491
"Kilbryde Arms",-4.1377704,55.7751985
"The Bell",-1.2702741,51.8354634
"London Inn",-4.4855253,50.874328
"White Hart",-3.9394514,51.1223187
"The Sandhills",-3.031801,53.7508797
"Trawlboat Inn",-3.0299235,53.7508924
"The Assembly",-2.5984327,51.4414765
"London Inn",-2.6009092,51.4408153
"Fox and Hounds",-4.1226599,51.0716843
"Saracen's Head",1.2224014,52.844371
"The Red Dragon",-3.5744121,51.5248587
"The Cock Inn",1.0122626,52.5154711
"William Bourne",-0.2889648,51.3624249
"Chessington Oak",-0.2966091,51.3639305
"The Spring Tavern",-0.2502981,51.3512513
"The Sparkford Inn",-2.5665704,51.0351441
"The New Drovers",-4.1606723,51.6846374
"Great Malvern Hotel",-2.3272322,52.1118188
"The William Camden",0.1321398,51.4632297
"Inn on the Shore",-4.3707116,50.3612707
"The Bidding",-4.1621947,51.6812666
"Double Dragon",-4.1606336,51.6807244
"Jolly Farmers",0.755277,52.909012
"Legends",-4.1757423,55.7652354
"The Cellar Bar",-9.0514714,53.2741693
"The Square Bar",-9.050795,53.2746183
"The Chequers",-0.0266687,51.5834447
"The Cat & Canary",-0.2851977,50.9326042
"Lord Nelson",-4.1173085,53.2319077
"Kings Arms",-2.4089757,51.9338107
"The Star",-3.0576339,53.7886987
"Cross Keys",-1.6938396,54.7911204
"New Board Inn",-1.6682487,54.7937085
"The Golden Lion",-3.0514683,52.3442742
"The Black Bull",0.454647,51.740192
"Park Arms",-3.6541456,50.6158023
"St. Jacques Tavern",-2.5503865,49.461479
"The George",-3.4923918,53.3208287
"Newquay Arms",-5.0854397,50.4132427
"Blackwell Ox",-1.2179383,54.432681
"The Penny Ferry (Closed)",0.149404,52.2186091
"The County",-1.4351681,54.3408931
"The Gun",0.5239432,51.5656745
"Fox And Goose",-3.9081047,51.1869125
"The Anvil Inn",-8.8406394,51.9840402
"Talardd",-4.2065522,52.031082
"Railway Tavern",0.5526909,51.1695948
"Queens Arms Oxton",-3.0455946,53.3785448
"The Halfway House",-3.0418261,53.373991
"The Elephant & Castle",1.3833593,52.1163859
"The Beehive",0.4564567,51.5687283
"5 Arches Tavern",-4.7000496,51.6713396
"3 Mariners",-4.6996178,51.6712681
"Bush Inn",-4.7005056,51.6711366
"Coach and Horses",-4.7014765,51.672662
"The Crown Inn",-4.6990733,51.6703033
"Prince of Wales",-4.7012241,51.6722694
"Hope and Anchor",-4.6967129,51.6712514
"Buccaneer Inn",-4.6978234,51.6713945
"Lifeboat Tavern",-4.6980433,51.6715043
"Lamb Inn",-4.7004251,51.672133
"The Sun Inn",-4.7000764,51.6722628
"Evergreen Inn",-4.7066532,51.6750306
"White Crow",-0.1245937,50.8376494
"Cross Inn",-4.7234682,51.6590972
"The Captains Table",-4.6991282,51.7104777
"Royal Oak Inn",-4.6990128,51.7118739
"The Old Chemist Inn",-4.6976181,51.7123027
"Salutation Inn",-2.1212861,55.7134819
"The Bear Inn",-1.1906062,51.5998601
"Dan's Tavern",-7.9024705,53.4281006
"The Black Boy Inn",-0.8652106,51.885428
"Hilcote Country Club",-1.3351772,53.118068
"Tower Bar",-4.1779269,55.7602242
"Blue Anchor Inn",-4.9394648,50.3840636
"Navigation",-3.6574062,51.6347557
"Red Cow",-2.3405501,52.5870265
"The Craw Inn",-2.2370808,55.8391752
"The Rodney",1.3550735,51.3776087
"Canonbury",-0.0976209,51.5446542
"The Green Man",0.2468295,51.8683603
"Fox & Hounds",-0.0610146,51.2276891
"Brickmaker's Arms",-0.0280986,51.215529
"Brickmaker's Arms",-0.0280986,51.215529
"The Chequers",-2.7352984,52.2264484
"The Amber Rose",-3.2034806,55.9517896
"The Joiners Arms",-3.2444966,54.886515
"The Fludyer Arms",1.3652996,51.9636566
"The Rising Sun",-0.5960574,51.5086562
"The Baurnafea House",-6.4690634,53.2812898
"The Grosvenor",1.3530447,51.9622402
"The Crown",-2.2957499,54.1497355
"The Fountain Inn",0.0925252,51.1434429
"Peacock",-1.1777427,52.9015818
"The Bull and Dragon",-4.0644587,50.8554472
"The Poachers Inn",-2.4227373,50.80084
"Old Clee Club",-0.0515169,53.5573523
"The Testwood",-1.5037677,50.9310902
"Wellington Arms",-0.0745517,53.5687172
"The Duke of Wellington",-0.0803989,53.5661495
"Bowling Green",-2.7950341,54.0282586
"Royal Oak",-1.4468694,54.0592354
"The Cross Keys",-0.9732347,51.7449822
"The Gatehouse",-2.7198662,51.8092371
"The Ale House",0.4677929,51.7361492
"The Vine and Spice",-1.2096201,51.6409188
"Pub",-7.3649916,53.2819667
"The Safe Harbour",-4.6375853,50.3358994
"King of Prussia",-4.634643,50.3352933
"The Galleon Inn",-4.6345383,50.3357368
"The Lugger",-4.6349192,50.335622
"The Novello",-0.8085414,51.5129263
"Queens Head",-4.7925196,50.3385561
"White Hart",-4.7915459,50.3382052
"Hop & Vine",-4.7920582,50.3386743
"The Stag Inn",-4.7923533,50.3380169
"The Bell",-0.9276206,51.8462884
"The Lion",-0.92359,51.8458027
"The Man in the Wall",-1.9883264,50.8010052
"Earl of Chatham",-4.6629161,50.406806
"The Anchor Inn",-2.6799781,51.4752143
"Bonner's Bar",-8.3436307,55.0272418
"The Ship Inn",-4.6888039,50.3498808
"The Welcome Inn",-4.7030035,50.3512192
"St Blazey AFC",-4.7144351,50.3606382
"Tigh Hughes",-9.3056985,53.2445303
"The Duke of Wellington Inn",-4.1572077,51.6756049
"The Goat Grill",-6.2297743,53.292578
"The Greatham Inn",-0.8894018,51.0735504
"Belushis",-0.1382915,50.819613
"The Apple Tree Inn",-2.3096271,51.8560596
"The Duke of Cornwall",-2.6850199,51.4818306
"The Star Inn",-2.6851113,51.4804843
"The Sawmill Inn",-4.064314,51.2092419
"Arden Arms",-2.1549321,53.4119856
"The Fox and Goose",-0.2956664,51.5332135
"White Horse",-2.0974338,49.177008
"Miller's",-2.1981205,49.1928288
"Mac's Bar",-6.1704132,53.1931122
"Gilroy's",-9.0934227,54.2128425
"Pilot Bar",-9.0929496,54.2130315
"Radnor Arms",-1.6588286,51.6423177
"The Black Horse",-1.3265402,51.6849024
"The Three Tuns",-1.3413733,54.23252
"Golden Fleece",-1.3420466,54.2323539
"The Lord John Russel",-0.1259077,51.5260364
"Bull's Head Inn",-2.6780931,54.5315689
"Jura Pub",-5.9506015,55.8327009
"The Ginger Dog",-0.122123,50.8195854
"OJ's",0.2166693,51.562803
"The White Horse Inn",0.9965589,52.4352127
"The Venue",-1.5406838,52.2956311
"Grange Tavern",-8.7846113,51.6041336
"Deasy's",-8.8520384,51.6111597
"Deanoz Bar",-6.9339127,52.8366096
"Mac Siuil's",-6.9344866,52.836587
"The Flying Dutchman",-1.6932243,54.0572171
"Bull & Dog",-0.4095022,52.9973499
"Black Dog",-2.380889,50.6769658
"The Tack Room",-7.9100815,53.4183721
"The Old Fourpenny Shop Hotel",-1.5937067,52.2786726
"The Jolly Sailors",-0.9217774,54.5009155
"The Water Wheel",-0.9008535,54.5317617
"The Four Lords",-4.7268401,50.3510528
"New Inn",-4.6918104,50.357775
"The Ninian Park",-3.2012777,51.4777295
"Library Bar",-3.1887877,55.9449647
"The Jolly Scotsman",-0.4221333,53.0107582
"Ye Olde Oak Inn",-1.7094757,54.0689405
"Church House Inn",-3.7756455,50.4401611
"Sportsman's Rest",-3.3234364,51.4775726
"Old Thistle Inn",-2.5845713,55.7421075
"The Mill Inn",-2.9886461,54.6630918
"The Windsor Castle",-2.9953528,51.5881235
"Duke of York",-2.2483138,53.5062411
"The Stags Head",-0.9257456,50.8618158
"The White Horse",-0.9264859,50.8611928
"The Last Plantagenet ",-1.1286482,52.632659
"The Henry Peacock",-1.5001079,53.9982104
"The Prince Of Wales",-1.4992604,53.999251
"The Cross Keys",-1.4671919,54.0068542
"Hare & Hounds",1.4022333,51.3526993
"The Old Mill Inn",-3.4344797,54.7102412
"Fitzpatrick's",-7.5343019,53.8731599
"White's",-7.533744,53.8737609
"Tap Tavern",-8.5251975,51.7060974
"The Folkhouse",-8.5243607,51.7056386
"The Alexandra PH",-0.7590469,51.293297
"The Bulman",-8.4996261,51.700158
"The Harbour Inn",-4.3685898,54.7885633
"Queens Head",-3.7762162,53.3071138
"The Toad",-3.7316755,53.2997912
"The Three Tuns",-2.6049798,51.4511914
"Golden Ball",-2.1950936,53.8470119
"Dog & Duck",-2.3874521,49.4331768
"Old House at Home",0.5208321,51.2737237
"Sun",0.5212506,51.2730988
"Hare & Hounds",0.5210334,51.2795679
"Brickmakers Arms",0.5223047,51.2821691
"The Mermaid Tavern",-2.3518176,49.4336155
"Bel Air Inn",-2.3517882,49.4315861
"Caledonian",-4.2371548,55.874037
"Springpark Bar",-4.2475856,55.8766204
"Victoria WMC",-1.9933914,52.705688
"The Bear",-2.1386531,51.3749701
"The Settle Inn",-3.9421061,56.1226016
"Conway's Bar and Grill",-3.9425065,56.1222126
"Black Lion",-3.6076955,53.2184386
"Fairy Falls",-3.8243747,53.1513854
"Old Ship",-3.8239887,53.1523844
"Old Stag",-3.6853682,53.1924939
"Swan Inn",-3.6071173,53.2180934
"Noah's Ark Social Club",-2.8377595,53.3411688
"The Jolly Brewers",0.4450236,52.6524769
"The Peirson",-2.1051128,49.18404
"Cock & Bottle",-2.1050793,49.1839118
"The Trafalgar",-1.9781276,52.7059718
"Woodys Music Bar",-1.9972732,52.7075546
"The Boar's Head",-3.4006665,51.5272123
"Holmbush Inn",-4.7571666,50.3402922
"Le Hocq Inn",-2.0611677,49.1673737
"Prince of Wales",-2.1044286,49.1843938
"The Yard",-3.1775235,51.4780331
"The Catherine Wheel",-0.9041895,51.5376904
"Bond's",-2.1074146,49.183865
"The Blackpole",-2.197564,52.2134105
"Glover's Needle",-2.1872487,52.2088386
"The Hippodrome",0.0873172,52.5515278
"L'entrepot",-0.0613842,51.5487158
"Lamb & Flag",-1.5079337,52.5227388
"Kingswood Tavern",-1.5155659,52.5214631
"The Wheatsheaf",1.1832079,52.9117648
"The Inn at Wray",-2.6118686,54.1033894
"The Highwayman",-2.5933483,54.1710632
"Shooting Star",-0.0787287,51.5178981
"Britannia Inn",-2.1077625,53.2660136
"Three Crowns",-2.104332,53.2672416
"George and Dragon",-2.1002054,53.2696181
"Why Not Inn",-2.0342806,52.6352551
"The Wrong'Un",0.1371361,51.4577969
"The Royal Standard",0.1361598,51.4563595
"Rams Head",-2.7806628,53.727151
"The Pyne Arms",-4.0031502,51.1550198
"The Wheatsheaf",-0.1599821,51.435628
"Ring o' Bells",-2.8191089,53.5924537
"The Town House",-2.105666,49.1866351
"The Oxford",-2.1061966,49.1862353
"Shropshire Arms",-2.8928343,53.1924303
"Wellington Arms",-1.7332465,51.4185595
"The Bagot Inn",-2.0907578,49.1793259
"Tivoli Tavern",-2.0887352,49.1769078
"Churchill House",-1.8801054,51.546008
"Lion Hotel",-4.6223376,52.8988592
"The Lifeboat Inn",-3.5001746,54.7144523
"The Angel Inn",-2.1300486,51.0950904
"Fox and Hounds",0.4483016,52.0425545
"Fountains",-3.8328261,53.3263351
"New Town Bar",-3.1938927,55.9570378
"The Anchor",-0.6683861,51.7911546
"Trading Room",0.6880211,51.5448132
"Downies Vaults",-4.0861203,52.4149119
"The Dove Inn",-2.0948166,51.1639954
"Wollaston Inn",-0.6729827,52.2537492
"The Winch",0.4144321,52.7281084
"Richmond Arms",-0.7327035,50.8681804
"La Fontaine",-2.1485058,49.2559087
"The Royal",-2.0504439,49.2179213
"Masons Arms",-0.3391238,51.4266903
"Old Portelet Inn",-2.1740709,49.1730235
"The Star",-2.181492,49.212723
"St.Peter's Country Inn",-2.1827392,49.2130826
"Post Horn",-2.1087715,49.1859093
"Chimes",-2.1098176,49.1876921
"Ha'penny Bridge",-2.1077365,49.1821714
"Old England",-2.1124486,49.188932
"Lamplighter",-2.1072243,49.1829586
"Kitty O'Shea's",-2.1105338,49.1868542
"The Office",-2.1079019,49.1831158
"Shipwright",-2.113291,49.1891734
"The New Park",-2.1135592,49.189056
"Adelphi Lounge",-2.1110407,49.1873275
"Galphay Inn",-1.6149769,54.149671
"The Angel Inn",-2.1054307,51.1823529
"The Red Lion",-2.1101823,51.1824623
"The Lamb",-0.5700683,51.7621255
"Apple Cart",-0.2150682,52.5454514
"Rising Sun",-3.7081876,50.514781
"Heart in Hand",-1.785974,51.6132714
"Tow Bar",-0.3673308,54.2408614
"Hare & Hounds",-1.9699005,53.4354185
"Three Horseshoes",0.5288024,52.776054
"La Pulente",-2.2300449,49.1878885
"The Woodman",-1.0976,53.9210991
"Boughton Arms",-2.9557803,52.042125
"Prince of Wales",-0.1349448,51.471497
"The Watchman",-0.2551766,51.3988891
"Coopers Arms",-1.4026287,52.851157
"Maddens",-8.2809535,54.4774749
"The Swan Inn",-0.8034682,51.6444454
"The George & Dragon Hotel",-0.8023363,51.6445785
"Seymour Inn",-2.0302247,49.1696825
"The Old Plough",-0.8023501,51.6447216
"The Old Brewery",-0.00825700000002,51.482933
"Crooked Billet PH",-0.8138587,51.3934391
"Chasers",-8.6408173,52.1348441
"D. Murphy",-8.6410785,52.1349056
"Murphy's",-8.641148,52.1354201
"The Plough Inn",-1.7768851,51.5496413
"The Roaring Donkey",-1.7763317,51.5533281
"The Station",-1.5515755,54.4826266
"Rileys",-0.1020653,51.3737877
"Roseland Inn",-4.9856645,50.2162939
"The Hare Arms",0.4054194,52.6260395
"The Pilot",-2.1219993,51.3554965
"The Swan Inn",-0.9062148,51.3965513
"The Glasshouse",-0.2572003,51.4043231
"Back of Beyond",-0.9634881,51.4548072
"The Wynford Arms",-0.9631895,51.4548234
"Pembroke",-2.0389563,49.1852501
"Hatch Inn",-2.9949129,50.9800941
"Devonshire Bars",-2.1266961,49.1940102
"The Earl Grey",-2.1266098,49.1937219
"The Union Inn",-2.1137092,49.2117804
"The Wheatsheaf",-1.077246,52.2335044
"Heart of England",-1.0788926,52.2341745
"Peter Tavy Inn",-4.1026749,50.5806448
"Mops & Brooms",-0.2541108,51.6667458
"Loughran's",-6.6851569,53.6526527
"Trinity Arms",-2.0903475,49.2329649
"The Corn Stores",-0.9693262,51.4578238
"The Three Guineas",-0.9724787,51.4588356
"Scott Arms Pub",-1.9338578,52.5454439
"The Nags Head",-2.3572279,53.458232
"The Greyhound",0.3156261,51.5902101
"The Swan With Two Necks",-2.3390573,52.9457286
"Marquis of Granby",-2.196136,53.001335
"Terrace Inn",-2.1943205,53.0010539
"The White Lion",-2.1934407,53.0038736
"The Beehive Inn",-2.1920272,53.0037139
"O'Mara",-9.6482003,52.6788096
"Myles Creek Bar",-9.649071,52.6783078
"Scotts",-9.6480088,52.6792282
"Jocks Bar",-3.4238897,56.2081918
"Kirklands",-3.422047,56.2058257
"The Village Inn",-3.419684,56.228084
"Crown Hotel",-1.3322813,54.4837148
"Odiham and Greywell Cricket Club",-0.9358442,51.2490026
"Castle Green 'Gastropub'",-2.0212365,49.2006637
"Chocolate Bar",-6.4618593,52.3397433
"The Cape Bar",-6.4626237,52.3398269
"The Wrens Nest",-6.4606684,52.3397154
"Crown and Garter",-1.4582223,51.3723976
"Waterfront",-4.6195674,53.2806056
"The Netherton",-2.9806888,53.4756913
"The Anchor",-0.4901097,51.3228082
"Seven Stars",-0.5095759,51.3021062
"The Victoria",-2.1025193,49.1860267
"Dog and Sausage",-2.1035251,49.1842964
"The Exeter",-2.1037638,49.1838791
"The Admiral",-2.1002796,49.182831
"Toddy's Bar",-2.1001348,49.1856147
"Earl Granville",-2.1011246,49.1855709
"Sportsmans",-2.5973666,51.4556388
"Milbank Arms",-1.5924664,54.2325076
"The Wellington",-1.033543,50.8784634
"The Priory Inn",-2.1680993,49.2502539
"The Anvil",-2.1345879,50.882827
"Nags Head",-1.4779485,53.0236123
"Masons Arms",-1.0773561,53.954069
"Postern Gate",-1.0772247,53.9545504
"Victory Inn",-5.0151614,50.1587103
"Old Kings Head",-1.4806112,53.0219072
"larachmor",-2.7289818,56.2123819
"The Pig and Whistle",-3.6651971,50.4516764
"The Cukcoos Rest",-1.6148035,52.6048647
"Boston bar",-9.4513642,51.6787557
"Cosy Cabin Bar",-9.4499626,51.6798175
"Ma Murphys",-9.4509226,51.6794604
"The Quays",-9.4547239,51.6803789
"The Schooner",-9.4497426,51.6798828
"The Viper",0.3720342,51.6913724
"The Barn",-3.3623709,51.5254988
"Westend Working Mens Club",-1.1650488,52.623428
"The Jolly Farmers",0.3970778,52.5262128
"The West End",0.5138719,52.4856916
"The Wine Lodge",0.5218328,52.4858926
"Black Bull Inn",-0.7707318,54.2231713
"The Red Lion",0.5530861,52.4630442
"Bar Sienne",-3.1733366,55.9690697
"Carry Out",-7.8109135,52.6792336
"Corbetts",-7.8072461,52.6799938
"Farmers Inn",-2.201718,49.2319303
"Lowry's",-10.0218836,53.4880075
